User_ID_Alias,User_Age,User_Gender,User_Occupation,User_ZipCode
4722,35,M,14,32068
4723,25,F,9,46580
4724,45,F,9,55391
4725,18,M,18,90605
4726,45,M,15,55391
4727,25,F,2,43617
4728,56,M,6,33030
4729,45,M,7,80525
4730,25,M,2,91910
4731,18,F,4,98125
4732,18,M,0,46250
4733,45,M,7,67301
4734,25,M,0,94122
4735,25,M,0,33702
4736,50,M,13,68502
4737,25,F,7,7067
4738,25,M,17,79925
4739,25,M,6,75080
4740,35,F,14,60202
4741,25,M,0,30082
4742,35,M,7,44125
4743,25,M,5,89114
4744,25,M,5,60010
4745,45,F,13,94931
4746,25,F,14,78232
4747,35,M,0,95667
4748,25,M,14,2134
4749,50,M,2,33134
4750,45,F,6,85719
4751,25,F,0,40241
4752,35,M,6,45011
4753,35,M,14,95492
4754,25,F,3,60606
4755,18,F,5,46222
4756,25,F,17,76021
4757,25,M,0,66614
4758,25,M,2,78748
4759,35,M,17,33433
4760,35,F,2,49770
4761,18,F,20,77304
4762,18,M,2,95843
4763,18,M,4,33168
4764,50,M,14,8028
4765,25,F,9,98001
4766,35,F,9,83616
4767,35,M,17,4457
4768,35,M,14,91602
4769,25,M,18,98001
4770,18,M,17,22043
4771,35,F,5,47129
4772,18,M,15,2215
4773,50,M,12,32920
4774,50,F,16,46350
4775,50,M,7,30306
4776,25,M,16,7701
4777,25,M,4,27278
4778,18,M,4,43201
4779,45,F,2,19033
4780,25,F,5,27203
4781,25,M,0,32444
4782,18,M,17,6040
4783,25,F,1,37153
4784,25,M,18,14620
4785,18,F,4,84109
4786,18,F,4,93940
4787,25,M,0,11201
4788,25,M,4,48072
4789,18,M,0,2215
4790,18,F,4,43402
4791,18,M,4,43402
4792,18,M,4,10027
4793,18,M,4,43402
4794,18,F,14,43614
4795,18,F,4,43403
4796,18,M,4,43402
4797,18,M,1,44221
4798,18,F,4,43612
4799,25,M,4,43402
4800,50,M,6,43402
4801,18,F,4,43402
4802,25,M,1,57106
4803,18,M,4,2143
4804,25,M,14,98103
4805,25,M,14,65023
4806,35,M,14,84057
4807,18,M,4,16802
4808,18,M,19,40475
4809,1,M,13,37130
4810,35,F,7,75601
4811,25,F,0,60657
4812,25,M,15,2135
4813,45,F,12,15801
4814,25,M,15,92557
4815,45,M,0,90024
4816,18,M,4,52241
4817,45,M,17,93401
4818,25,M,20,111225
4819,25,M,0,94403
4820,25,M,7,94109
4821,25,F,0,94403
4822,25,M,14,46940
4823,18,M,0,51104
4824,25,M,12,19067
4825,1,M,14,80401
4826,25,M,0,43081
4827,25,M,6,62702
4828,50,M,0,11947
4829,35,F,7,60201
4830,50,M,0,1379
4831,35,M,1,81005
4832,35,M,6,37664
4833,56,M,2,91321
4834,25,M,14,30101
4835,50,M,15,94303
4836,18,M,4,98105
4837,25,F,12,80126
4838,25,F,7,78666
4839,25,M,15,60611
4840,1,F,10,10025
4841,35,M,11,10022
4842,35,M,7,27511
4843,25,F,12,20850
4844,35,M,1,94121
4845,25,M,14,70005
4846,25,M,20,81101
4847,25,F,0,60156
4848,50,F,1,62052
4849,35,M,12,15089
4850,45,F,12,92037
4851,35,M,7,28805
4852,18,M,4,10020
4853,45,M,1,50588
4854,25,M,7,20016
4855,25,F,17,94613
4856,25,F,6,72703
4857,25,M,4,64112
4858,18,M,4,44502
4859,35,M,7,72703
4860,35,M,8,98674
4861,25,M,7,1850
4862,45,M,0,33460
4863,35,M,5,70123
4864,18,M,4,52405
4865,56,M,13,45322-3132
4866,35,M,14,1746
4867,56,M,13,29449
4868,50,M,7,76054
4869,50,M,7,39648
4870,35,M,6,84102
4871,25,M,17,94118
4872,50,M,16,29464
4873,56,M,1,85374
4874,56,M,0,61704
4875,25,M,1,16508
4876,35,M,7,62234
4877,25,M,6,35205
4878,18,M,4,53142
4879,25,M,0,80903
4880,35,M,12,15202
4881,50,M,7,38135
4882,25,M,2,55113
4883,25,M,0,69301
4884,35,M,1,53704
4885,25,M,20,10012
4886,25,M,14,10021
4887,25,M,2,48197
4888,18,M,0,38111
4889,50,M,1,19481
4890,35,M,12,11375
4891,35,F,1,92103
4892,18,M,4,72202
4893,18,M,19,17517
4894,18,M,12,53715
4895,45,F,1,1379
4896,25,M,12,956456
4897,35,M,19,1054
4898,35,M,0,94610
4899,56,M,1,53705
4900,25,M,4,22030
4901,25,M,16,47274
4902,25,M,7,49686
4903,25,M,18,97034
4904,18,M,12,2115
4905,18,M,2,27514
4906,18,M,4,98105
4907,25,F,16,2465
4908,1,F,10,99016
4909,18,M,16,24541
4910,1,M,0,92804
4911,25,M,0,22306
4912,35,F,16,48237
4913,25,F,9,48306
4914,18,F,9,73008
4915,25,M,6,55439
4916,35,M,14,48217
4917,35,M,14,94085
4918,25,M,7,5346
4919,25,F,6,22903
4920,35,M,12,19107
4921,35,F,9,48302
4922,25,F,4,90034
4923,25,M,4,55369
4924,25,M,0,21532
4925,45,M,17,60185
4926,35,M,7,21013
4927,45,M,12,55436
4928,1,F,10,17036
4929,25,F,7,48237
4930,1,F,10,3608
4931,35,M,7,48306
4932,25,M,3,32580
4933,25,M,0,12833
4934,45,M,17,54022
4935,50,F,6,48094
4936,25,M,1,19103
4937,50,M,1,48371
4938,45,F,0,11372
4939,18,M,18,65265
4940,25,F,4,48042
4941,25,M,4,1604
4942,18,F,20,55104
4943,25,M,17,61615
4944,18,F,0,75115
4945,35,M,20,94574
4946,35,M,16,55303
4947,35,F,0,4287
4948,45,F,6,19802
4949,18,F,4,94611
4950,25,F,4,22207
4951,25,M,16,22207
4952,35,F,3,48237
4953,50,M,16,55347
4954,35,M,14,55415
4955,25,M,14,17857
4956,35,F,2,33619
4957,25,M,15,92656
4958,1,F,10,90291
4959,25,F,0,2144
4960,25,F,4,53951
4961,18,F,4,92612
4962,18,F,4,94702
4963,25,M,12,41042
4964,18,M,4,94703
4965,45,F,1,10469
4966,25,M,20,11717
4967,25,F,6,55433
4968,25,M,4,94305
4969,25,M,14,97202
4970,18,F,17,94606
4971,25,M,14,97219
4972,25,F,7,60607
4973,25,M,12,55433
4974,25,M,7,92691
4975,56,M,1,45224
4976,45,M,17,56001
4977,56,F,6,23225
4978,25,F,0,10011
4979,18,F,4,94309
4980,18,M,4,94111
4981,25,F,4,94610
4982,25,M,0,98040
4983,1,M,0,48302
4984,35,M,7,3885
4985,18,M,2,10010
4986,25,M,1,55403
4987,25,M,0,44691
4988,25,M,0,98115
4989,35,F,16,95828
4990,25,F,14,37076
4991,25,F,6,90405
4992,25,M,4,99163
4993,25,M,7,30041
4994,18,M,4,73071
4995,45,F,0,10036
4996,1,F,10,2131
4997,25,F,7,94115
4998,18,M,2,63138
4999,25,F,7,10016
5000,25,F,1,92037
5001,18,F,4,27514
5002,35,M,5,96707-1321
5003,18,M,7,10016
5004,18,F,4,6074
5005,35,M,1,55454
5006,25,M,4,92037
5007,45,M,15,85255
5008,35,M,2,3431
5009,35,M,5,91343
5010,35,M,6,84103
5011,35,M,7,19004
5012,35,M,14,74012
5013,25,M,17,1060
5014,25,M,20,10010
5015,25,M,12,94043
5016,18,F,4,6268
5017,56,M,13,94306
5018,25,M,2,55344
5019,35,M,2,90292
5020,56,M,13,76051
5021,35,F,15,6119
5022,25,M,9,44310
5023,25,M,0,22101
5024,18,M,18,52301
5025,25,F,0,4473
5026,25,M,14,24450
5027,18,M,20,91505
5028,18,M,1,50201
5029,1,F,10,79605
5030,1,M,10,55317
5031,25,F,7,78703
5032,18,M,1,60626
5033,18,M,12,10027
5034,18,M,18,56002
5035,25,M,7,55408
5036,25,F,6,55417
5037,45,M,17,48310
5038,18,F,0,91765
5039,25,M,11,13031
5040,25,M,7,2035
5041,25,M,14,68502
5042,25,M,2,97205
5043,45,M,0,6804
5044,35,F,16,24450
5045,25,M,17,32250
5046,25,M,2,90035
5047,50,M,17,49506
5048,25,M,15,8876
5049,35,M,17,3824
5050,18,M,17,98121
5051,25,M,17,90245
5052,50,M,1,55405
5053,25,M,4,16803
5054,25,F,6,48108
5055,18,F,1,20003
5056,18,F,4,44515
5057,35,F,9,2816
5058,35,F,4,44485
5059,35,M,11,95405
5060,35,M,12,55122
5061,35,M,7,90014-1718
5062,56,F,6,1852
5063,50,M,11,4102
5064,25,M,3,94118
5065,25,M,17,98033
5066,25,M,1,19335
5067,50,M,1,93105
5068,25,M,1,27713
5069,45,M,3,50312
5070,25,F,1,55413
5071,35,M,16,19003
5072,25,F,3,38134
5073,35,M,7,15203
5074,56,M,13,63122
5075,25,M,4,30349
5076,35,F,0,46142
5077,50,M,1,19087-3622
5078,18,M,4,26201
5079,25,M,2,20037
5080,45,M,0,23462
5081,50,F,0,4259
5082,18,F,0,91107
5083,18,F,4,94121
5084,56,M,16,55901
5085,56,F,13,3261
5086,25,M,14,28715
5087,35,M,17,6110
5088,18,M,15,21042
5089,35,F,2,27514
5090,18,F,4,2809
5091,25,F,14,94110
5092,35,M,16,10014
5093,25,M,1,2571
5094,35,F,16,77027
5095,56,M,17,3801
5096,35,F,7,10012
5097,45,M,1,22314
5098,35,M,14,90266
5099,35,M,0,96707-1321
5100,35,M,2,55104
5101,25,M,17,23462
5102,25,F,3,46227
5103,25,M,2,46142
5104,25,M,0,46227
5105,35,M,17,90035
5106,45,M,6,22630
5107,18,M,4,63108
5108,45,M,1,78212
5109,25,M,0,60618
5110,35,M,20,77008
5111,25,M,3,60626
5112,35,M,7,85331
5113,25,F,17,80301
5114,35,F,1,91106
5115,1,M,11,94610
5116,35,F,17,84067
5117,25,M,1,13210
5118,50,F,7,94123
5119,18,M,4,80521
5120,35,M,7,98103
5121,18,M,14,80526
5122,25,F,1,2453
5123,18,M,20,2038
5124,25,F,16,45750
5125,25,M,2,94117
5126,1,M,2,4101
5127,25,M,17,90031
5128,35,F,1,44107
5129,18,M,12,80526
5130,35,M,1,1773
5131,18,M,14,25301
5132,25,M,12,90034
5133,35,M,18,17350
5134,25,M,1,20912
5135,25,F,17,91007
5136,50,M,11,4210
5137,35,F,0,1545
5138,25,M,17,94602
5139,25,M,2,60640
5140,35,M,0,13045
5141,18,F,20,60194
5142,18,F,20,60123
5143,35,M,16,81321
5144,25,M,5,46254
5145,25,M,20,14450
5146,45,M,1,48309
5147,50,F,6,95014
5148,45,F,6,63135
5149,18,M,15,6114
5150,1,M,10,59801
5151,35,M,0,42025
5152,18,M,2,19072
5153,56,M,1,4032
5154,25,F,4,55407
5155,45,M,7,3840
5156,35,M,15,77007
5157,25,M,12,94131
5158,35,F,6,54971
5159,18,F,4,44509
5160,18,M,17,44406
5161,45,F,3,44555
5162,1,M,10,55616
5163,50,F,13,3851
5164,25,F,2,90066
5165,25,F,4,44406
5166,25,M,7,55346
5167,25,M,12,91423
5168,25,M,7,94110
5169,25,M,14,23434
5170,18,F,14,50401
5171,25,M,0,94086
5172,25,F,9,84037
5173,18,M,20,63132
5174,35,F,14,2130
5175,56,M,12,4085
5176,35,F,3,4108
5177,45,M,1,3909
5178,18,M,12,4096
5179,56,M,11,13760
5180,25,F,15,92507
5181,35,F,16,78222
5182,25,F,4,70808
5183,25,M,17,92584
5184,25,M,7,90212
5185,25,M,4,94703
5186,50,M,4,94070
5187,35,F,17,98201
5188,45,F,9,95030
5189,56,M,17,75225
5190,45,M,11,3301
5191,45,M,16,55406
5192,45,M,0,97520
5193,1,F,10,2906
5194,56,F,0,95062
5195,35,F,17,92509
5196,56,F,0,8055
5197,56,M,1,23513
5198,25,F,1,79928
5199,25,M,12,55405
5200,35,M,7,14607
5201,25,M,17,48092
5202,35,M,0,94110
5203,45,M,0,92679
5204,35,M,16,16844
5205,25,F,4,1002
5206,1,M,10,63123-1507
5207,50,M,14,55407
5208,35,F,12,94014
5209,25,M,20,33626
5210,25,M,7,11228
5211,50,M,15,63121
5212,35,M,15,85282
5213,45,F,1,60417
5214,35,M,20,91505
5215,50,F,7,55082
5216,35,M,15,63117
5217,18,M,12,84041
5218,25,F,1,970025
5219,45,M,0,27312
5220,50,F,20,98115
5221,18,M,20,85054
5222,18,M,0,84058
5223,25,F,3,92103
5224,35,M,1,2144
5225,50,F,1,98177
5226,18,M,4,49841
5227,45,M,18,99826
5228,35,F,0,99801
5229,18,F,2,55408
5230,35,F,6,55401
5231,50,M,17,63033
5232,35,M,3,48827
5233,45,M,1,63105
5234,50,M,17,90031
5235,25,M,7,63303
5236,35,M,17,62958
5237,18,F,4,63144
5238,45,M,12,40515
5239,18,F,4,55406
5240,50,M,0,62234
5241,18,M,4,55104
5242,56,M,20,44281
5243,35,M,12,55082
5244,50,F,0,55401
5245,50,M,17,14568
5246,25,F,14,48067
5247,25,M,17,23454
5248,25,M,4,92507
5249,56,M,13,55804
5250,45,M,17,94931
5251,35,M,0,90065
5252,35,M,0,95118
5253,56,F,2,949702
5254,18,M,19,94111
5255,25,F,12,94526
5256,35,M,7,94086
5257,50,F,20,95404
5258,35,M,20,94131
5259,25,M,11,65775
5260,25,M,20,98101
5261,50,M,1,55406
5262,45,M,16,92807
5263,25,M,4,46254
5264,1,M,10,90210
5265,35,M,0,55405
5266,18,F,4,48433
5267,25,M,12,63043
5268,18,F,17,55449
5269,56,F,8,90210
5270,35,M,0,29063
5271,25,M,0,55121
5272,25,M,17,55105
5273,18,M,12,55401
5274,56,F,13,92407
5275,56,F,14,91791
5276,35,M,12,49508
5277,45,M,12,55449
5278,35,M,7,94550
5279,56,F,12,90290
5280,45,F,16,65441
5281,45,M,0,92626
5282,56,F,1,90402
5283,18,F,4,91030
5284,45,M,15,63119
5285,50,M,6,90504
5286,18,M,4,26241
5287,35,F,1,89447
5288,50,M,15,48103
5289,56,F,13,90241
5290,35,M,12,91104
5291,35,M,7,91001
5292,25,M,20,60615
5293,45,F,1,14618
5294,25,F,14,5345
5295,25,M,12,92404
5296,25,M,4,70115
5297,25,F,4,89431
5298,18,M,1,70006
5299,18,M,17,2139
5300,56,F,13,60506
5301,25,F,17,19810
5302,25,M,4,70003
5303,50,M,6,42420
5304,56,M,13,19119
5305,35,M,7,14850
5306,35,F,4,97068
5307,45,M,12,44312
5308,45,F,6,60031
5309,18,F,6,92145
5310,35,M,1,23185
5311,35,M,0,43081
5312,35,F,7,30350
5313,35,M,7,78705
5314,18,F,19,5070
5315,50,F,7,11771
5316,35,M,16,2536
5317,45,M,1,16673
5318,45,M,16,22652
5319,35,F,16,97330
5320,50,M,7,84093
5321,56,M,17,84121
5322,50,M,16,65401
5323,25,M,4,14607
5324,25,F,1,23603
5325,56,M,13,97520
5326,35,M,7,19004
5327,25,F,0,70118
5328,25,M,1,23462
5329,45,M,17,97330
5330,56,M,2,93950
5331,50,M,7,94709
5332,35,M,2,78006
5333,50,M,6,97470
5334,25,M,3,19147
5335,45,M,7,19067
5336,50,F,12,95472
5337,35,F,1,23508
5338,25,M,17,38111
5339,35,M,7,38018
5340,50,M,7,19047
5341,18,M,10,67206
5342,50,M,7,19380
5343,45,M,17,30075
5344,18,M,0,2780
5345,25,M,0,90069
5346,25,F,9,93940
5347,50,M,7,18977
5348,45,F,0,8081
5349,35,M,20,19108
5350,35,F,1,19348
5351,35,M,15,78250
5352,35,M,13,89128
5353,56,M,12,2143
5354,35,M,6,95521
5355,50,M,7,80302
5356,25,M,7,91608
5357,18,M,12,97205
5358,25,M,0,20009
5359,50,M,12,34761
5360,35,M,2,20818
5361,45,F,0,12833-2000
5362,25,M,2,75287
5363,25,M,1,92101
5364,45,M,17,40515
5365,45,M,5,98502
5366,25,F,1,77707
5367,50,F,1,33149
5368,25,M,12,91106
5369,25,M,17,95014
5370,18,M,11,10028
5371,35,M,7,64055
5372,35,M,0,98122
5373,35,M,7,37027
5374,25,M,17,35205
5375,50,M,16,12866
5376,18,M,17,55423
5377,50,F,0,66762
5378,35,M,7,77565-2332
5379,18,M,0,48314
5380,25,F,6,15202
5381,35,M,1,10012
5382,50,M,0,45420
5383,25,M,3,98034
5384,18,M,19,30662
5385,45,M,14,5602
5386,18,M,4,63141
5387,25,M,7,60046
5388,25,M,16,20007
5389,45,M,6,53216
5390,25,M,16,33301
5391,50,M,1,46077
5392,18,F,4,90066
5393,25,M,4,30052
5394,25,M,17,94043
5395,35,M,6,91103
5396,35,F,17,91107
5397,50,F,4,53562
5398,35,M,7,1720
5399,56,M,17,92009
5400,18,M,4,15217
5401,45,M,1,45208
5402,45,M,14,30005
5403,35,M,11,85044
5404,25,M,12,94110
5405,35,F,7,55441
5406,25,M,7,55441
5407,45,F,7,80304
5408,18,M,4,90024
5409,35,M,12,96555
5410,18,M,16,6510
5411,35,F,9,44406
5412,35,F,0,85024
5413,25,M,7,80303
5414,25,F,4,55455
5415,25,F,3,41030
5416,56,M,7,20814
5417,25,M,7,55409
5418,35,M,7,80304
5419,18,M,4,55120
5420,56,F,3,75001
5421,25,F,1,35243
5422,35,F,15,43065
5423,50,M,7,95376
5424,45,F,6,1545
5425,1,M,0,75070
5426,50,M,13,56342
5427,1,M,10,2446
5428,35,M,7,91302
5429,45,M,13,77706
5430,25,F,0,94110
5431,25,M,0,98102
5432,25,F,0,19143
5433,25,M,4,10549
5434,25,M,1,40214
5435,18,M,2,90025
5436,18,M,4,60202
5437,18,M,0,31211
5438,56,F,1,96734
5439,35,F,9,7452
5440,25,M,7,91436
5441,56,F,6,91941
5442,18,M,2,81291
5443,18,M,0,89129
5444,25,M,12,91104
5445,18,M,4,94706
5446,50,M,20,6033
5447,35,M,1,10016
5448,18,M,10,64050
5449,25,M,0,60173
5450,35,M,7,92506
5451,25,M,20,60622
5452,25,M,4,14607
5453,50,F,16,7462
5454,25,M,4,19711
5455,1,M,10,54220
5456,18,M,4,1095
5457,45,F,1,27615
5458,18,F,0,64030
5459,1,F,10,1915
5460,35,M,12,10025
5461,45,F,14,22206
5462,18,M,4,48363
5463,56,F,13,2838
5464,18,M,4,32606
5465,25,F,2,10019
5466,35,M,4,58369
5467,25,M,6,94404
5468,35,F,7,22039
5469,25,F,14,46220
5470,35,M,7,40601
5471,35,M,1,42718
5472,25,M,12,87571
5473,25,F,2,68502
5474,18,F,4,63146
5475,25,M,7,90210
5476,56,M,20,91030
5477,35,F,17,94306
5478,25,M,17,60611
5479,25,M,0,60611
5480,25,M,16,55426
5481,18,M,4,12604
5482,18,M,4,55410
5483,45,M,16,97068
5484,25,M,8,85203
5485,18,F,4,60613
5486,25,M,0,97401
5487,25,M,12,95030
5488,18,M,17,8550
5489,35,M,7,55124
5490,25,M,2,66044
5491,25,F,17,92121
5492,25,M,12,19067
5493,35,M,17,55126
5494,25,M,2,43202
5495,25,M,17,693
5496,56,F,6,45504
5497,25,M,5,85281
5498,56,M,7,27410
5499,50,M,0,62025-8000
5500,25,M,14,10009
5501,25,M,0,2478
5502,56,F,1,60605
5503,56,M,0,55406
5504,25,M,12,22903
5505,25,F,0,94107
5506,18,M,4,55104
5507,18,M,17,98122
5508,25,M,4,2457
5509,18,F,5,43201
5510,18,M,4,30332
5511,25,F,4,66044
5512,45,M,1,92407
5513,25,M,20,94122
5514,50,F,7,86001
5515,25,M,2,55408
5516,25,F,4,91740
5517,56,F,13,46140
5518,50,F,1,98499
5519,25,M,14,75093
5520,56,M,7,75041
5521,25,M,7,55311
5522,35,F,3,02725-1010
5523,25,M,17,27609
5524,18,M,17,60193
5525,35,M,19,11201
5526,50,F,3,95032
5527,25,F,3,85018
5528,35,F,16,98072
5529,45,M,16,78204
5530,25,F,1,8904
5531,25,F,17,80003
5532,25,F,3,97330
5533,25,M,6,53705
5534,18,M,5,55414
5535,50,F,2,97424
5536,18,M,5,55344
5537,45,F,1,85259
5538,35,F,5,55306
5539,25,M,6,77030
5540,45,F,3,78759
5541,45,M,0,78703
5542,25,F,3,55408
5543,35,M,7,10625
5544,18,M,12,43650
5545,35,M,13,63130
5546,56,M,13,30673
5547,18,M,12,90250
5548,18,M,12,90045
5549,25,F,17,20120
5550,25,M,15,2139
5551,35,M,15,80538
5552,25,M,12,98074
5553,25,M,11,84109
5554,18,M,12,55112
5555,25,M,0,30068
5556,25,M,0,2131
5557,18,F,3,10017
5558,35,M,18,10463
5559,25,M,12,98033
5560,25,M,7,84095
5561,25,M,12,85226
5562,18,M,4,1125
5563,18,M,7,10014
5564,35,M,1,55430
5565,25,F,3,94117
5566,1,M,0,78130
5567,45,M,7,1905
5568,18,F,4,10580
5569,1,M,10,3756
5570,50,M,1,98112
5571,25,M,7,10016
5572,35,M,7,10471
5573,25,M,6,89118
5574,35,F,0,49504
5575,56,M,17,71301
5576,25,M,1,12553
5577,18,F,4,30010
5578,1,M,10,7652
5579,25,F,0,30102
5580,50,M,7,94114
5581,35,F,17,30096
5582,25,M,20,11230-1710
5583,45,M,1,60091
5584,45,F,2,21212
5585,25,M,1,8904
5586,18,M,1,4101
5587,25,F,5,1801
5588,18,M,17,19030
5589,25,F,0,53589
5590,18,F,12,5055
5591,45,F,17,78722
5592,1,F,19,14850
5593,35,M,17,22030
5594,50,F,5,60714
5595,35,M,1,27909
5596,18,M,4,53211
5597,50,M,16,90210
5598,25,F,9,55409
5599,25,F,1,2460
5600,45,M,16,30102
5601,45,F,1,26505
5602,45,F,12,94117
5603,56,M,1,19026
5604,45,M,18,2557
5605,56,M,13,1742
5606,25,F,7,60618
5607,18,M,4,90024
5608,25,M,14,60048
5609,18,F,4,63141
5610,45,F,2,37923
5611,35,M,6,10011
5612,50,M,7,95762
5613,25,M,7,63110
5614,35,M,0,63366
5615,25,M,15,94022
5616,25,M,0,43223
5617,18,F,4,55449
5618,50,F,1,65203
5619,45,M,1,8840
5620,45,M,17,80907
5621,25,F,1,98115
5622,35,M,7,10001
5623,35,M,1,32312
5624,1,F,10,99016
5625,1,M,10,37830
5626,18,M,4,2143
5627,25,M,17,95136
5628,50,M,0,94025
5629,35,M,0,53202
5630,35,M,7,77079
5631,25,M,17,89103
5632,25,F,0,10019
5633,35,M,12,20171
5634,18,M,7,10016
5635,25,M,12,20009
5636,35,F,0,20037
5637,35,M,1,55343
5638,25,F,14,7030
5639,35,M,7,2766
5640,35,M,1,50014
5641,25,F,1,8904
5642,18,F,1,7666
5643,25,M,4,8544
5644,25,M,0,17821
5645,18,M,7,94104
5646,25,M,0,3766
5647,25,F,0,90035-4444
5648,18,F,4,95076
5649,25,M,7,90069
5650,25,M,4,60201
5651,25,M,7,95616
5652,50,F,1,62901
5653,18,F,14,60610
5654,25,M,2,33334
5655,35,F,20,14850
5656,25,F,19,60201
5657,56,M,0,80210
5658,25,M,1,7666
5659,45,M,12,55102
5660,45,M,7,85287-2702
5661,35,M,15,48187
5662,25,F,4,2141
5663,45,M,7,44325
5664,25,M,20,94519
5665,25,M,0,11215
5666,18,M,4,191004
5667,18,M,4,11209
5668,25,F,17,1701
5669,35,M,1,91768
5670,1,F,10,76501
5671,35,F,1,54650
5672,50,F,16,98257
5673,18,M,4,16101
5674,18,F,1,2109
5675,25,M,1,1760
5676,25,M,1,92116
5677,35,M,12,22201
5678,35,M,0,60187
5679,50,F,1,28043
5680,25,M,6,89123
5681,1,F,10,26505
5682,1,F,10,55311
5683,25,M,1,70803
5684,50,M,1,45840
5685,18,M,6,5273
5686,50,M,17,9056
5687,25,M,17,27408
5688,50,F,2,10025
5689,25,M,15,94538
5690,56,F,1,10543
5691,35,F,20,75093
5692,45,M,7,11576
5693,35,M,1,19149
5694,56,M,7,93924
5695,18,M,14,26301
5696,18,F,4,10025
5697,50,F,9,76034
5698,35,F,20,98103
5699,50,M,7,23233
5700,35,M,3,29425
5701,45,M,6,92103
5702,50,M,1,77706
5703,35,F,17,98036
5704,25,F,3,74075
5705,25,F,7,11753
5706,45,M,20,2446
5707,50,M,3,78704
5708,35,M,7,7028
5709,18,M,4,58102
5710,25,F,4,63119
5711,25,M,0,20878
5712,35,M,7,19808
5713,50,M,1,12970
5714,35,F,7,7039
5715,25,M,0,10016
5716,45,M,1,50011
5717,25,M,17,22041
5718,56,M,15,37830
5719,50,F,0,10016
5720,35,M,20,94107
5721,25,F,0,4101
5722,25,F,20,60640
5723,25,M,1,53706
5724,25,M,2,87123
5725,35,M,2,96753
5726,35,M,12,1944
5727,18,F,4,95008
5728,35,M,7,90020
5729,35,M,1,98225
5730,50,M,7,2461
5731,35,M,0,80027
5732,25,F,14,21046
5733,18,M,3,78722
5734,50,F,1,30602
5735,25,F,1,54880
5736,35,F,7,4015
5737,25,F,1,2148
5738,35,F,0,98622
5739,25,M,14,48336
5740,35,F,7,92075
5741,18,F,4,22310
5742,25,F,20,32301
5743,25,M,7,19380
5744,35,M,15,1775
5745,25,M,0,7040
5746,18,M,4,90024
5747,18,F,0,2143
5748,25,M,15,94102
5749,18,F,4,78628
5750,50,M,1,98262
5751,25,M,14,55406
5752,18,M,1,62522
5753,18,M,5,97202
5754,18,M,1,32601
5755,18,F,4,62025
5756,35,M,7,49504
5757,35,M,17,78765
5758,1,M,10,7960
5759,25,F,17,48473
5760,1,M,10,73013
5761,25,M,17,48473
5762,18,M,4,96744
5763,25,F,11,10022
5764,18,F,4,90025
5765,25,F,6,74105
5766,18,M,0,47901
5767,25,F,6,77054
5768,25,M,15,3755
5769,56,M,0,32043
5770,25,M,0,20874
5771,25,F,15,3255
5772,25,M,2,78722
5773,18,M,4,10461-1301
5774,18,M,16,11209
5775,35,M,14,55418
5776,56,M,1,90024
5777,18,M,4,48109
5778,25,M,1,2146
5779,25,F,4,91428
5780,56,M,16,60610
5781,25,F,4,43212
5782,35,M,7,94306
5783,35,F,1,55417
5784,25,F,7,29615
5785,25,M,20,78746
5786,35,M,17,98103
5787,35,M,2,33020
5788,35,M,15,94706
5789,18,M,4,90024
5790,50,M,20,94117
5791,18,M,16,94110
5792,25,F,7,92122
5793,25,M,17,94117
5794,18,F,4,78666
5795,1,F,0,55403
5796,35,M,14,66013
5797,18,M,4,78666
5798,25,F,4,90034
5799,25,F,12,90640
5800,35,F,3,21221
5801,25,F,14,97367
5802,25,M,0,95826
5803,18,F,14,55426
5804,35,F,14,38018
5805,18,M,10,56137
5806,18,M,0,90034
5807,25,M,0,60610
5808,56,M,1,14068
5809,18,F,4,90024
5810,18,F,4,90024
5811,35,M,1,90034
5812,25,M,15,90034
5813,25,M,7,47714
5814,35,M,1,90024
5815,50,F,7,91362
5816,25,M,6,19342
5817,56,M,7,21773
5818,45,M,11,90046
5819,18,M,2,10018
5820,25,M,1,77845
5821,25,M,4,92843
5822,25,M,6,53211
5823,35,F,20,9824
5824,18,M,10,99016
5825,25,M,12,55406
5826,18,M,0,94111
5827,25,F,11,2111
5828,25,M,5,10011
5829,25,M,1,60613
5830,50,M,13,60622
5831,35,F,0,55442
5832,18,F,4,90024
5833,18,M,15,94061
5834,45,M,7,33135
5835,18,F,4,19803
5836,35,F,6,55125
5837,1,F,0,14167
5838,50,F,1,29642
5839,18,F,1,60640
5840,35,F,2,78744
5841,1,M,10,5667
5842,56,F,0,14850
5843,18,M,17,78758
5844,1,F,10,98110
5845,18,M,12,10549
5846,50,F,12,77098
5847,25,M,11,44515
5848,56,M,14,96744
5849,45,F,7,2038
5850,1,F,7,20852
5851,25,M,0,80231
5852,35,M,7,16365
5853,25,M,11,10024
5854,18,M,4,94118
5855,1,M,0,5667
5856,35,M,12,85257
5857,18,M,17,92886
5858,25,M,2,11106
5859,45,F,1,92106
5860,25,F,0,90802
5861,25,F,1,94044
5862,25,M,17,91107
5863,35,F,0,55303
5864,18,M,4,44074
5865,35,M,17,53703
5866,25,M,2,91602
5867,25,M,7,78757
5868,25,F,7,10003
5869,25,M,5,80916
5870,35,M,18,90804
5871,25,M,16,4103
5872,25,F,0,98105
5873,1,M,10,1597
5874,35,F,7,94306
5875,25,M,7,37206
5876,18,M,4,60201
5877,50,F,1,8826
5878,35,M,7,1940
5879,25,F,7,37206
5880,18,M,12,18052
5881,50,M,16,95070
